BuildingType_Campus,BuildingType_NonResidential,BuildingType_Nonresidential COS,BuildingType_Nonresidential WA,BuildingType_SPS-District K-12,GroupedPropertyType_Educational Facilities,GroupedPropertyType_Food and Perishables,GroupedPropertyType_Healthcare Facilities,GroupedPropertyType_Hotels and Restaurants,GroupedPropertyType_Office Buildings,GroupedPropertyType_Retail and Others,GroupedPropertyType_Specialized Properties,GroupedPropertyType_Storage and Logistics,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kWh),Electricity(kBtu),NaturalGas(therms),NaturalGas(kBtu),TotalGHGEmissions,GHGEmissionsIntensity,DistanceToDowntown
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1909,1.0,5,66900,0,66900,100.0,24.0,24.0,73.59999847,73.59999847,1634178.25,1634178.25,0.0,461583.0,1574921.0,592.5700073,59257.0,14.13,0.21,1.2415047631745253
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1910,1.0,3,29340,0,29340,,79.59999847,87.30000305,148.1999969,157.6000061,2160420.0,2370772.25,0.0,246140.7031,839832.0,13205.87988,1320588.0,75.99,2.59,1.2319458359014825
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1930,1.0,2,22710,0,22710,,12.69999981,12.69999981,39.79999924,39.79999924,287763.5,287763.5,0.0,84338.60156,287763.0,0.0,0.0,2.01,0.09,1.317889750171059
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2000,1.0,3,50499,13540,36959,13.0,86.69999695,86.69999695,272.2000122,272.2000122,3205182.5,3205182.5,0.0,938676.375,3202764.0,24.18000031,2418.0,22.46,0.44,3.543860520409766
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1930,1.0,2,45960,0,45960,56.0,90.69999695,102.5,133.1999969,145.6000061,4167253.75,4711474.0,0.0,244618.4063,834638.0,33326.16016,3332616.0,182.81,3.98,3.1941311466447986
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1959,1.0,2,21128,0,21128,97.0,20.70000076,20.70000076,64.90000153,64.90000153,436604.0938,436604.0938,0.0,127961.2969,436604.0,0.0,0.0,3.04,0.14,1.8796033661202596
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2008,1.0,4,274442,0,274442,,54.20000076,56.29999924,128.1999969,132.6000061,9155568.0,9512996.0,0.0,1689621.25,5764988.0,33905.78906,3390579.0,220.26,0.8,1.7591633056700517
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2013,1.0,3,51552,0,51552,,28.10000038,28.10000038,88.19999695,88.19999695,1539066.375,1539066.375,0.0,451074.5,1539066.0,0.0,0.0,10.73,0.21,1.8133347472270327
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1959,1.0,4,38520,0,38520,37.0,72.80000305,74.69999695,163.1999969,168.8999939,2804534.0,2874815.0,0.0,468135.6875,1597279.0,12072.5498,1207255.0,75.25,1.95,1.872923756353615
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1961,1.0,3,29186,4256,24930,95.0,45.59999847,45.59999847,85.69999695,85.69999695,867184.375,867184.375,0.0,100596.0,343234.0,5239.509766,523951.0,30.22,1.04,2.0224717766815004
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1960,1.0,1,27338,0,27338,56.0,21.29999924,25.0,66.80000305,78.40000153,581289.0,682542.8125,0.0,170366.0,581289.0,0.0,0.0,4.05,0.15,1.760573388295205
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1999,1.0,2,85750,65640,20110,,102.3000031,113.9000015,177.3000031,191.6999969,2045592.0,2278550.5,0.0,196193.7031,669413.0,13761.79004,1376179.0,77.76,0.91,4.23778257612665
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1962,1.0,2,34416,0,34416,,349.1000061,363.6000061,650.5,657.2000122,12015936.0,12512916.0,0.0,1370281.25,4675400.0,73405.35156,7340535.0,422.45,12.27,2.907174919462075
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1930,1.0,3,45864,0,45864,94.0,56.5,66.19999695,81.19999695,91.40000153,2590622.0,3034554.5,0.0,140782.5,480350.0,21102.7207,2110272.0,115.43,2.52,2.470879668069377
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999,1.0,2,49252,0,49252,23.0,57.09999847,63.40000153,119.4000015,127.1999969,3485865.5,3870672.5,0.0,509598.3125,1738749.0,17471.16016,1747116.0,104.91,2.13,13.597623710582075
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1987,1.0,3,33176,0,33176,89.0,43.0,45.59999847,99.5,102.1999969,1426279.5,1513388.25,0.0,252767.0938,862441.0,5638.379883,563838.0,35.96,1.08,3.113832082672498
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1993,1.0,3,25194,3764,21430,,87.69999695,92.40000153,184.6999969,188.0,1878742.875,1980961.25,0.0,278437.5,950029.0,9287.139648,928714.0,55.95,2.22,3.096933692811108
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1977,1.0,99,21948,0,21948,80.0,14.89999962,14.89999962,46.59999847,46.59999847,326001.1875,326001.1875,0.0,95545.5,326001.0,0.0,0.0,2.27,0.1,6.46986892925463
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1927,1.0,3,31191,0,31191,,188.3999939,192.8000031,407.1000061,407.7999878,5876439.0,6014124.0,0.0,915490.5,3123654.0,27527.84961,2752785.0,167.98,5.39,5.050162513794319
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1947,1.0,1,37377,0,37377,,85.40000153,98.69999695,153.0,167.0,3040978.0,3515178.25,0.0,316191.3125,1078845.0,19621.33008,1962133.0,111.73,2.99,13.114754223257716
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1977,1.0,1,29380,0,29380,33.0,29.10000038,29.89999962,91.5,93.90000153,856088.625,878933.3125,0.0,250905.2031,856089.0,0.0,0.0,5.97,0.2,7.400620473315738
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1922,1.0,2,22688,0,22688,87.0,14.60000038,17.29999924,36.40000153,41.5,331675.0,391818.4063,0.0,67007.0,228628.0,1030.469971,103047.0,7.07,0.31,1.0007728363609185
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1982,1.0,2,41262,0,41262,84.0,46.70000076,49.09999847,146.6999969,154.3000031,1903455.875,2001403.875,0.0,557870.875,1903455.0,0.0,0.0,13.27,0.32,7.341594807396191
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1953,1.0,2,43183,0,43183,,194.6000061,199.3000031,562.4000244,567.2999878,7408342.0,7588115.5,0.0,1912037.75,6523873.0,8844.679688,884468.0,92.45,2.14,1.9713980619814653
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1908,1.0,3,45680,0,45680,79.0,45.5,52.40000153,71.0,78.59999847,2077039.375,2394061.75,0.0,149282.4063,509352.0,15676.87891,1567688.0,86.81,1.9,9.038203232101829
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1957,1.0,1,23562,0,23562,96.0,15.89999962,15.89999962,49.90000153,49.90000153,531737.1875,531737.1875,0.0,155843.2031,531737.0,0.0,0.0,3.71,0.16,8.503723934798089
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1999,1.0,4,28844,0,28844,,44.40000153,47.5,139.5,149.1000061,910718.6875,973080.1875,0.0,266916.3125,910718.0,0.0,0.0,6.35,0.22,6.360899929440388
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1989,1.0,1,21101,0,21101,,32.0,38.79999924,50.59999847,57.79999924,675772.875,819493.125,0.0,50327.10156,171716.0,5040.569824,504057.0,27.97,1.33,4.959294592246349
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1914,1.0,2,45594,0,45594,75.0,29.60000038,29.20000076,93.09999847,91.5,1351267.875,1329148.25,0.0,396033.9063,1351268.0,0.0,0.0,9.42,0.21,4.954685062166967
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1950,1.0,1,26660,0,26660,,84.09999847,84.09999847,264.0,264.0,2241280.5,2241280.5,0.0,656881.6875,2241280.0,0.0,0.0,15.62,0.59,6.106614029817272
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1975,1.0,1,28126,0,28126,44.0,31.0,34.40000153,77.0,82.30000305,870625.8125,966168.625,0.0,175372.0938,598370.0,2722.560059,272256.0,18.63,0.66,4.975917467674819
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1964,1.0,1,35000,0,35000,53.0,10.80000019,10.80000019,34.0,34.0,378714.4063,378714.4063,0.0,110994.7969,378714.0,0.0,0.0,2.64,0.08,6.35341855155812
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1962,1.0,1,26150,0,26150,6.0,46.20000076,50.59999847,113.6999969,117.0999985,1208407.625,1322416.75,0.0,239011.5938,815508.0,3929.0,392900.0,26.55,1.02,6.205290451462585
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1967,1.0,2,24000,0,24000,73.0,45.40000153,47.90000153,142.3999939,150.3000031,1088556.25,1148448.75,0.0,319037.5,1088556.0,0.0,0.0,7.59,0.32,6.171190089461177
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1968,1.0,5,43594,0,43594,38.0,60.70000076,66.19999695,128.5,134.1999969,2478045.5,2699616.0,0.0,370671.8125,1264732.0,12133.12988,1213313.0,73.26,1.68,4.23778257612665
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1912,1.0,1,28080,0,28080,,28.29999924,31.79999924,67.90000153,73.59999847,794724.625,892651.125,0.0,150355.0938,513012.0,2817.130127,281713.0,18.54,0.66,5.921263779855956
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1979,1.0,1,31600,0,31600,3.0,106.4000015,118.0999985,219.8000031,232.0,3363535.5,3731853.25,0.0,478694.5938,1633306.0,17302.29102,1730229.0,103.28,3.27,9.349457527078
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2007,1.0,1,35289,0,35289,63.0,24.79999924,28.60000038,55.09999847,62.09999847,876425.0,1010737.813,0.0,143852.0,490823.0,3856.019775,385602.0,23.9,0.68,9.470016791754729
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1981,1.0,1,28920,0,28920,50.0,58.29999924,68.5,80.69999695,91.30000305,1750419.0,2053772.75,0.0,81783.10156,279044.0,14713.75098,1471375.0,80.09,2.77,9.611052647026114
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1978,1.0,1,22176,0,22176,60.0,33.20000076,33.70000076,47.79999924,49.29999924,736428.625,746905.625,0.0,40290.0,137469.0,5989.59082,598959.0,32.77,1.48,9.574546239897668
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1979,1.0,1,30610,0,30610,,140.3000031,147.5,283.8999939,291.3999939,4294550.0,4513728.0,0.0,586162.6875,1999987.0,22945.62891,2294563.0,135.81,4.44,10.451897291344297
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1980,1.0,2,26930,6350,20580,64.0,37.20000076,37.20000076,116.9000015,116.9000015,1002995.0,1002995.0,0.0,293961.0,1002995.0,0.0,0.0,6.99,0.26,10.587034776182422
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1959,1.0,2,20296,0,20296,,42.20000076,42.20000076,132.3999939,132.3999939,855665.125,855665.125,0.0,250781.0938,855665.0,0.0,0.0,5.97,0.29,7.121955226164601
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1945,1.0,2,22135,0,22135,,55.0,59.5,135.8000031,141.1000061,1261634.5,1365716.125,0.0,251494.5,858099.0,4035.350098,403535.0,27.41,1.24,7.064935244724282
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1967,1.0,3,38378,0,38378,86.0,46.90000153,51.5,92.80000305,96.59999847,1645605.125,1807593.875,0.0,213839.4063,729620.0,9159.849609,915985.0,53.73,1.4,7.027160121587701
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1980,1.0,2,33576,0,33576,64.0,38.0,43.70000076,64.19999695,70.09999847,1275231.75,1466199.875,0.0,114338.7031,390124.0,8851.080078,885108.0,49.73,1.48,7.057162065564816
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1981,1.0,1,20971,0,20971,,33.29999924,33.29999924,104.5,104.5,729397.1875,729397.1875,0.0,213774.0938,729397.0,0.0,0.0,5.08,0.24,1.044330125486273
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1927,1.0,3,23910,0,23910,,36.5,38.09999847,97.59999847,98.19999695,873577.3125,910117.6875,0.0,198759.5,678167.0,1954.099976,195410.0,15.11,0.63,6.260012111852493
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1910,1.0,2,21765,0,21765,80.0,19.79999924,22.89999962,32.29999924,36.0,431390.4063,498909.0,0.0,35147.10156,119922.0,3114.68335,311468.0,17.38,0.8,8.579388598092319
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1939,1.0,2,2200000,0,2200000,,66.69999695,71.59999847,145.0,151.3000031,114648520.0,123205560.0,0.0,18075270.0,61672821.0,529756.9375,52975694.0,3243.48,1.47,1.3892009181706162
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1901,1.0,2,26560,0,26560,1.0,65.90000153,69.0,117.1999969,121.0999985,1751483.875,1831347.125,0.0,178775.7969,609983.0,11415.00977,1141501.0,64.88,2.44,1.9787505512725119
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1957,1.0,2,20140,0,20140,49.0,5.800000191,5.800000191,18.20000076,18.20000076,116486.6016,116486.6016,0.0,34140.30078,116487.0,0.0,0.0,0.81,0.04,5.063381443648974
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1992,1.0,2,38845,0,38845,82.0,178.1000061,178.1000061,364.0,364.0,6917280.0,6917280.0,0.0,964398.125,3290526.0,36267.53125,3626753.0,215.56,5.55,8.319712148752687
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1967,1.0,1,25500,0,25500,98.0,47.59999847,56.09999847,66.30000305,75.19999695,1213869.75,1430417.125,0.0,58249.60156,198748.0,10151.21973,1015122.0,55.3,2.17,6.083793640467526
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1961,1.0,1,41895,0,41895,,31.0,33.5,78.69999695,81.0,1242311.5,1343671.0,0.0,259736.9063,886222.0,3560.890137,356089.0,25.09,0.6,6.410172373276264
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1958,1.0,2,56193,0,56193,,44.5,45.90000153,115.8000031,117.4000015,2497942.75,2580058.5,0.0,544827.1875,1858950.0,6389.919922,638992.0,46.9,0.83,6.276934575734433
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1922,1.0,3,35448,0,35448,97.0,38.90000153,46.0,57.40000153,65.59999847,1379932.5,1632148.75,0.0,82224.29688,280549.0,10993.83008,1099383.0,60.34,1.7,8.00956629067422
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1966,1.0,1,29214,0,29214,8.0,319.6000061,327.2000122,781.0999756,782.7999878,9336239.0,9558542.0,0.0,1825111.625,6227281.0,31089.57813,3108958.0,208.53,7.14,7.828323929274482
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1961,1.0,1,32000,0,32000,,38.5,44.20000076,73.59999847,80.90000153,1331122.125,1527101.375,0.0,160794.5938,548631.0,7824.910156,782491.0,45.38,1.42,7.482320795711149
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1910,1.0,2,31140,0,31140,,30.0,35.70000076,47.29999924,53.70000076,935580.3125,1111093.0,0.0,68761.20313,234613.0,7009.669434,700967.0,38.86,1.25,7.186865785593531
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1975,1.0,3,41478,0,41478,3.0,73.19999695,79.30000305,167.5,173.8999939,3035962.25,3287502.0,0.0,527369.0,1799383.0,12365.78906,1236579.0,78.22,1.89,7.219881819279683
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1980,1.0,1,39840,0,39840,2.0,18.89999962,19.39999962,59.29999924,61.0,752104.0,774360.0,0.0,220429.0938,752104.0,0.0,0.0,5.24,0.13,7.171912404278749
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2004,1.0,1,30576,15576,15000,,84.69999695,90.69999695,196.3000031,202.6999969,1533245.75,1642173.75,0.0,272578.4063,930038.0,6032.07959,603208.0,38.52,1.26,8.149232561588958
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1924,1.0,2,21528,0,21528,,14.30000019,15.30000019,35.29999924,36.5,306911.0938,330300.5,0.0,61522.30078,209914.0,969.9699707,96997.0,6.61,0.31,7.99864909747542
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1942,1.0,2,30087,0,30087,,172.6000061,170.3999939,542.0999756,535.0,5274642.0,5205994.5,0.0,1545908.875,5274641.0,0.0,0.0,36.77,1.22,8.311225329328478
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1975,1.0,1,40445,0,40445,92.0,19.39999962,22.5,34.40000153,37.70000076,786253.6875,911009.375,0.0,79489.70313,271219.0,5150.350098,515035.0,29.24,0.72,7.16601343949621
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1996,1.0,1,23500,0,23500,53.0,48.40000153,48.90000153,141.6999969,139.5,1137967.5,1149592.0,0.0,299496.9063,1021883.0,1160.839966,116084.0,13.29,0.57,7.1075452844274025
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1967,1.0,1,22420,0,22420,82.0,60.90000153,66.09999847,148.0,152.6999969,1404253.75,1524765.875,0.0,271811.8125,927422.0,4768.319824,476832.0,31.79,1.42,8.161179243170924
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1961,1.0,1,25842,0,25842,35.0,327.7999878,336.6000061,718.7000122,727.9000244,8518313.0,8746499.0,0.0,1364887.75,4656997.0,38613.15625,3861316.0,237.54,9.19,5.923971057212256
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1992,1.0,3,26389,0,26389,,45.79999924,45.0,143.6999969,141.1999969,1208035.375,1186733.125,0.0,354054.9063,1208035.0,0.0,0.0,8.42,0.32,6.024176566954113
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1982,1.0,3,25859,0,25859,88.0,33.20000076,35.40000153,88.69999695,91.0,858780.625,916019.375,0.0,195107.5938,665707.0,1930.733276,193073.0,14.9,0.58,6.163863276796013
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1974,1.0,1,25600,0,25600,1.0,67.59999847,75.90000153,173.0,188.6999969,1730600.625,1943594.875,0.0,366239.3125,1249609.0,4809.92041,480992.0,34.26,1.34,7.588675886501343
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1965,1.0,1,23169,0,23169,,21.79999924,21.79999924,68.40000153,68.40000153,222255.9063,222255.9063,0.0,65139.5,222256.0,0.0,0.0,1.55,0.07,7.451480225818197
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2008,1.0,4,41784,8399,33385,89.0,38.79999924,38.79999924,121.8000031,121.8000031,1294615.25,1294615.25,0.0,379430.0,1294615.0,0.0,0.0,9.03,0.22,7.361968107179871
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1960,1.0,1,56884,0,56884,71.0,24.39999962,27.70000076,54.5,58.0,1388345.125,1577967.75,0.0,230206.2969,785464.0,6028.810059,602881.0,37.49,0.66,7.606990448865568
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1989,1.0,1,32810,0,32810,66.0,61.5,66.09999847,148.3999939,153.0,2017967.75,2168833.0,0.0,385776.0,1316268.0,7017.0,701700.0,46.44,1.42,10.15501874123489
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1980,1.0,3,30989,0,30989,,3.200000048,3.200000048,9.899999619,10.0,97690.39844,98862.89844,0.0,28631.40039,97690.0,0.0,0.0,0.68,0.02,5.421277136934366
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1915,1.0,3,39952,0,39952,,1.399999976,1.5,4.5,4.599999905,57133.19922,58114.19922,0.0,16744.80078,57133.0,0.0,0.0,0.4,0.01,5.390637714659177
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1961,1.0,2,20022,0,20022,80.0,31.60000038,33.09999847,99.30000305,104.0999985,657385.8125,688824.0,0.0,192668.7031,657386.0,0.0,0.0,4.58,0.23,6.3377395045588285
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1960,1.0,2,36498,0,36498,89.0,14.69999981,17.0,31.79999924,34.79999924,520011.8125,602201.625,0.0,81368.0,277628.0,2423.842773,242384.0,14.81,0.41,6.322618190819378
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1968,1.0,1,35946,0,35946,,13.10000038,14.0,31.20000076,31.70000076,469499.8125,503210.6875,0.0,88001.0,300259.0,1692.402466,169240.0,11.08,0.31,7.618729539282508
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2007,1.0,4,30152,5680,24472,96.0,33.59999847,33.59999847,105.3000031,105.3000031,845044.125,845044.125,0.0,247382.2031,844068.0,9.760000229,976.0,5.94,0.2,7.29049563731782
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1979,1.0,4,22365,0,22365,71.0,33.59999847,33.59999847,105.6999969,105.6999969,727385.8125,727385.8125,0.0,213184.5,727386.0,0.0,0.0,5.07,0.23,7.0726352959933285
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1994,1.0,4,30172,0,30172,82.0,30.0,32.09999847,94.09999847,100.6999969,904059.875,967548.3125,0.0,264964.8125,904060.0,0.0,0.0,6.3,0.21,7.0008340892169025
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1927,1.0,4,42500,0,42500,100.0,5.099999905,5.5,15.89999962,17.39999962,241478.5938,262995.3125,0.0,70773.29688,241478.0,0.0,0.0,1.68,0.04,7.404548898821959
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1901,1.0,4,23032,0,23032,,52.90000153,55.29999924,166.1000061,173.6000061,1121537.75,1172535.25,0.0,328703.8125,1121537.0,0.0,0.0,7.82,0.34,7.861169712095889
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1900,1.0,3,45750,4914,40836,,169.0,175.8999939,262.7999878,270.0,7240274.0,7536508.5,0.0,512781.1875,1749609.0,54906.64453,5490664.0,303.81,6.64,7.762180388440047
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1968,1.0,2,23500,0,23500,26.0,71.80000305,74.30000305,181.3999939,182.8999939,1686405.0,1745284.25,0.0,349643.5938,1192984.0,4934.209961,493421.0,34.52,1.47,7.5396148996684484
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1966,1.0,1,22282,0,22282,93.0,26.0,29.89999962,56.09999847,60.09999847,579888.3125,665681.875,0.0,89770.89844,306298.0,2735.899902,273590.0,16.67,0.75,7.454031635678049
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1902,1.0,2,24000,0,24000,,21.0,25.0,39.59999847,43.79999924,502898.6875,599426.5,0.0,59202.39844,201999.0,3009.000244,300900.0,17.39,0.72,7.365943267462103
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1909,1.0,3,27085,0,27085,,73.69999695,79.40000153,153.1000061,159.1999969,1995131.75,2151546.25,0.0,287701.5,981638.0,10134.93945,1013494.0,60.67,2.24,7.934100929032408
