Neighborhood,GroupedPrimaryPropertyTypes,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFABuilding(s),ENERGYSTARScore,DistanceToDowntown,Log_TotalGHGEmissions
DOWNTOWN,Bâtiments Commerciaux et Administratifs,2000.0,1.0,11.0,273185.0,88.0,1.0500814830541736,4.639958011473755
NORTHEAST,Bâtiments Éducatifs et Culturels,1924.0,1.0,3.0,97500.0,97.0,7.944971996503018,5.059107947547034
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,1982.0,1.0,5.0,54015.0,75.0,2.993539174889831,3.093312601892855
DOWNTOWN,Bâtiments de Vente et de Services,1985.0,1.0,13.0,42000.0,,0.5744898865043881,5.616443771373892
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1982.0,1.0,24.0,119701.0,67.0,1.8940303326663857,4.084967400409504
NORTH,Bâtiments Autres,1965.0,1.0,1.0,24697.0,,13.044704934321672,3.407179453339703
CENTRAL,Bâtiments Éducatifs et Culturels,2013.0,2.0,1.0,57468.0,,2.5664659039861286,4.508659285607248
EAST,Bâtiments Éducatifs et Culturels,2006.0,1.0,5.0,84000.0,,1.7042159586616898,6.093434320691699
DOWNTOWN,Bâtiments de Vente et de Services,1991.0,1.0,3.0,103000.0,89.0,0.5686503914582043,4.408911963455264
SOUTHWEST,Bâtiments de Vente et de Services,2008.0,1.0,1.0,37864.0,61.0,6.215755023869786,5.18037806868335
EAST,Bâtiments de Vente et de Services,1950.0,1.0,2.0,66497.0,84.0,2.171353292180213,4.29073337622749
MAGNOLIA / QUEEN ANNE,Bâtiments de Vente et de Services,2006.0,1.0,4.0,34010.0,,2.4211842779028947,3.2511493854184965
MAGNOLIA / QUEEN ANNE,Bâtiments de Vente et de Services,2006.0,1.0,4.0,45980.0,79.0,2.4211842779028947,5.269712109537703
EAST,Bâtiments de Vente et de Services,1996.0,1.0,3.0,45743.0,88.0,1.3377415428630426,4.436159643253809
CENTRAL,Bâtiments Autres,1991.0,1.0,1.0,45000.0,,2.7054135670443995,4.9320248935143445
GREATER DUWAMISH,Bâtiments Autres,1999.0,1.0,6.0,333698.0,,1.0749984020704002,5.691777367528769
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1904.0,1.0,4.0,72859.0,55.0,6.157826422865665,2.5974910105351463
NORTHEAST,Bâtiments Industriels et de Stockage,1940.0,1.0,1.0,384772.0,69.0,10.336405013016456,5.9730459615839635
NORTHEAST,Bâtiments Commerciaux et Administratifs,1960.0,1.0,1.0,30287.0,32.0,10.138441611084454,3.518091133133655
NORTHEAST,Bâtiments Commerciaux et Administratifs,1960.0,1.0,1.0,21931.0,32.0,10.121602701461098,4.984359762683993
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1985.0,1.0,6.0,73102.0,84.0,0.393052058682781,3.434954478460289
NORTH,Bâtiments de Vente et de Services,2011.0,1.0,1.0,51400.0,74.0,12.737233011950917,5.71929486628671
LAKE UNION,Bâtiments Commerciaux et Administratifs,1993.0,1.0,1.0,26263.0,64.0,4.75610010718623,2.517696472610991
CENTRAL,Bâtiments Autres,1968.0,1.0,1.0,21400.0,,2.3517145942606366,5.072670685015709
EAST,Bâtiments de Soins de Santé,2000.0,1.0,8.0,178000.0,,0.7930061955033717,7.844032934894274
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,2005.0,1.0,4.0,162157.0,,3.603676627864714,6.287914320688921
MAGNOLIA / QUEEN ANNE,Bâtiments de Vente et de Services,2003.0,1.0,4.0,33997.0,23.0,2.766716366989781,4.560486578361451
LAKE UNION,Bâtiments Commerciaux et Administratifs,2012.0,1.0,11.0,526423.0,97.0,1.719222684563238,5.1010242938239365
SOUTHEAST,Bâtiments Industriels et de Stockage,1988.0,1.0,2.0,45700.0,99.0,11.256272530833073,2.803360380906535
NORTHEAST,Bâtiments Autres,1929.0,8.0,1.0,502030.0,,10.069637449663299,6.310118258229183
NORTHWEST,Bâtiments Autres,2012.0,1.0,2.0,53575.0,,11.992626557469798,6.431170038370847
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,2012.0,1.0,6.0,157345.0,63.0,1.6768439685992202,4.533351898197619
GREATER DUWAMISH,Bâtiments Autres,2012.0,2.0,2.0,137138.0,,8.066672949267009,3.66791114767774
EAST,Bâtiments Autres,2012.0,1.0,7.0,267470.0,,0.7561497647710536,7.3768585029847085
NORTHEAST,Bâtiments de Soins de Santé,2013.0,1.0,8.0,330000.0,58.0,7.3574276569182295,7.490356299418789
MAGNOLIA / QUEEN ANNE,Bâtiments de Vente et de Services,1918.0,1.0,3.0,43832.0,67.0,2.8101007984693616,4.979557338525394
SOUTHWEST,Bâtiments Autres,1987.0,1.0,6.0,146363.0,,6.340908579612903,5.7897766678230616
SOUTHWEST,Bâtiments de Vente et de Services,2011.0,1.0,1.0,67263.0,78.0,4.819731246454791,5.868646984461759
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1988.0,1.0,13.0,204760.0,88.0,1.0689539570159423,5.002871903478422
NORTHEAST,Bâtiments Éducatifs et Culturels,2008.0,1.0,2.0,70292.0,37.0,8.724573508607254,4.070564033556697
DOWNTOWN,Bâtiments Autres,1975.0,1.0,7.0,55559.0,100.0,1.1450597304739527,5.675280114183489
LAKE UNION,Bâtiments de Soins de Santé,2013.0,1.0,8.0,225581.0,,2.1375331686388988,6.993244664997552
EAST,Bâtiments Éducatifs et Culturels,2014.0,1.0,2.0,35780.0,22.0,1.1202061073255898,3.962525987601253
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,2013.0,1.0,3.0,76844.0,100.0,4.603793277603989,2.3513752571634776
DOWNTOWN,Bâtiments Commerciaux et Administratifs,2013.0,1.0,3.0,47673.0,67.0,1.8364787294854237,3.0492730404820207
BALLARD,Bâtiments d'Hébergement,2013.0,1.0,4.0,39433.0,62.0,7.744480234744181,3.2339614622862416
NORTHWEST,Bâtiments Éducatifs et Culturels,2014.0,1.0,2.0,48925.0,82.0,14.06220240751352,3.168003494494444
MAGNOLIA / QUEEN ANNE,Bâtiments Autres,1962.0,1.0,1.0,29000.0,,2.2605766724505836,4.0249944840873075
NORTHEAST,Bâtiments Autres,2013.0,1.0,6.0,65773.0,,6.89670365543709,6.697972079369764
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,2014.0,1.0,7.0,187027.0,,1.813544625350674,3.765840495250065
GREATER DUWAMISH,Bâtiments Autres,2014.0,1.0,2.0,56988.0,,2.454941023700984,2.8408313123360287
GREATER DUWAMISH,Bâtiments Éducatifs et Culturels,2007.0,4.0,2.0,149856.0,,7.050453185536525,4.6848128136402885
DELRIDGE,Bâtiments Autres,2010.0,1.0,2.0,44162.0,,10.17065736408928,3.666889436222321
SOUTHEAST,Bâtiments Autres,2013.0,1.0,1.0,53775.0,,10.102856772411851,6.127982101709497
EAST,Bâtiments Commerciaux et Administratifs,1912.0,1.0,2.0,64820.0,,1.3710021158009182,3.414442608412176
EAST,Bâtiments Éducatifs et Culturels,1993.0,1.0,2.0,99765.0,,1.6416276090858628,4.321480134805848
EAST,Bâtiments Éducatifs et Culturels,1925.0,1.0,3.0,428347.0,,1.6438776138403606,7.156028420568794
EAST,Bâtiments de Soins de Santé,1920.0,1.0,8.0,374466.0,74.0,0.6960582814600934,8.753357207381255
BALLARD,Bâtiments de Vente et de Services,2010.0,1.0,8.0,41198.0,44.0,8.309043343955322,4.425804257019769
GREATER DUWAMISH,Bâtiments Autres,2014.0,1.0,1.0,20993.0,,1.3334940463489178,2.468099531471619
SOUTHEAST,Bâtiments Autres,2009.0,1.0,1.0,40265.0,,5.5791945665413385,3.9587157334201284
LAKE UNION,Bâtiments Commerciaux et Administratifs,2014.0,1.0,6.0,427181.0,99.0,2.1383627672036285,5.369241704884735
SOUTHEAST,Bâtiments Industriels et de Stockage,2014.0,1.0,4.0,87576.0,,4.976930871690074,2.3896797998449792
NORTHEAST,Bâtiments Autres,2014.0,1.0,3.0,33648.0,,6.696347770237256,2.3758355547336385
EAST,Bâtiments Commerciaux et Administratifs,2015.0,1.0,5.0,37873.0,,1.5351883771287693,4.189806245700679
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,2015.0,1.0,10.0,513816.0,,2.7577499014829523,5.3715213588064525
DOWNTOWN,Bâtiments d'Hébergement,2015.0,1.0,14.0,144614.0,89.0,1.2959868312627263,3.938080539747436
LAKE UNION,Bâtiments Commerciaux et Administratifs,2014.0,1.0,12.0,317442.0,99.0,1.8863968655995553,4.998157772585143
GREATER DUWAMISH,Bâtiments Autres,2015.0,1.0,2.0,108036.0,,2.350760710440556,4.532384416262439
LAKE UNION,Bâtiments Commerciaux et Administratifs,2015.0,1.0,12.0,317189.0,98.0,2.012750537039605,5.313796937396423
LAKE UNION,Bâtiments Commerciaux et Administratifs,2014.0,1.0,13.0,339038.0,98.0,1.9455163506871278,5.505981731013787
LAKE UNION,Bâtiments d'Hébergement,2014.0,1.0,4.0,85284.0,72.0,5.626361390231444,4.882953426260625
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1955.0,1.0,1.0,47863.0,37.0,6.86003036993127,5.0670156275323635
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1929.0,1.0,2.0,24990.0,9.0,8.556254809895387,4.911183215124596
NORTHEAST,Bâtiments Autres,2013.0,1.0,1.0,72000.0,,10.032501456409376,4.229021132213981
GREATER DUWAMISH,Bâtiments Éducatifs et Culturels,2015.0,1.0,3.0,45000.0,77.0,2.757173587193851,2.3263016196113617
NORTHEAST,Bâtiments Éducatifs et Culturels,1962.0,1.0,1.0,68072.0,,6.451599053870902,3.142858338444285
CENTRAL,Bâtiments Autres,2013.0,1.0,1.0,11685.0,,2.7673034978752273,3.407179453339703
BALLARD,Bâtiments Autres,2010.0,1.0,1.0,11968.0,,10.347518412443725,3.1780538303479458
NORTH,Bâtiments Autres,1949.0,1.0,1.0,11285.0,,13.20845151123459,2.7324175575505043
BALLARD,Bâtiments Autres,1911.0,1.0,1.0,16795.0,,8.746388975010872,3.2476576262936527
BALLARD,Bâtiments Autres,1972.0,1.0,1.0,12769.0,,8.656402506989561,5.380726502788755
EAST,Bâtiments Autres,1912.0,1.0,1.0,23445.0,,3.3155997246359377,5.56152742707533
DELRIDGE,Bâtiments Autres,1982.0,1.0,1.0,18261.0,,7.784918584176566,3.0601145324832593
DOWNTOWN,Bâtiments Autres,2004.0,1.0,1.0,16000.0,,1.2668863719825765,3.501645852958961
MAGNOLIA / QUEEN ANNE,Bâtiments Autres,1974.0,1.0,1.0,13157.0,,3.9407737520716797,5.414053865030634
