Neighborhood,GroupedPrimaryPropertyTypes,YearBuilt,NumberofBuildings,NumberofFloors,ENERGYSTARScore,DistanceToDowntown,proportion_surface_parking,proportion_surface_building,Log_SiteEnergyUseWN(kBtu)
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1982.0,1.0,2.0,84.0,7.341594807396191,0.0,1.0,14.50935992943047
LAKE UNION,Bâtiments Commerciaux et Administratifs,1953.0,1.0,2.0,,1.9713980619814653,0.0,1.0,15.842093963108429
NORTH,Bâtiments Éducatifs et Culturels,1908.0,1.0,3.0,79.0,9.038203232101829,0.0,1.0,14.688502376118281
SOUTHWEST,Bâtiments Éducatifs et Culturels,1957.0,1.0,1.0,96.0,8.503723934798444,0.0,1.0,13.18390651842928
BALLARD,Bâtiments Commerciaux et Administratifs,1999.0,1.0,4.0,,6.360899929440033,0.0,1.0,13.788222798077731
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1989.0,1.0,1.0,,4.959294592246349,0.0,1.0,13.616442508134833
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1914.0,1.0,2.0,75.0,4.954685062166967,0.0,1.0,14.100049633873
GREATER DUWAMISH,Bâtiments Autres,1950.0,1.0,1.0,,6.106614029817272,0.0,1.0,14.622558358459713
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1975.0,1.0,1.0,44.0,4.975917467674819,0.0,1.0,13.78109469301771
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1964.0,1.0,1.0,53.0,6.35341855155812,0.0,1.0,12.844540295132633
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1962.0,1.0,1.0,6.0,6.205290451462585,0.0,1.0,14.094972247963902
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1967.0,1.0,2.0,73.0,6.171190089461177,0.0,1.0,13.953923547433172
EAST,Bâtiments Éducatifs et Culturels,1968.0,1.0,5.0,38.0,4.237782576127005,0.0,1.0,14.80862046906078
LAKE UNION,Bâtiments Industriels et de Stockage,1912.0,1.0,1.0,,5.92126377985737,0.0,1.0,13.701952226290562
NORTHWEST,Bâtiments Éducatifs et Culturels,1962.0,1.0,1.0,100.0,13.527789753762319,0.0,1.0,12.516000704534452
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1979.0,1.0,1.0,3.0,9.349457527078,0.0,1.0,15.132415786060266
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,2007.0,1.0,1.0,63.0,9.470016791754729,0.0,1.0,13.826192119422968
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1981.0,1.0,1.0,50.0,9.611052647026467,0.0,1.0,14.535189512478558
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1978.0,1.0,1.0,60.0,9.574546239897668,0.0,1.0,13.523695456301803
NORTH,Bâtiments Commerciaux et Administratifs,1974.0,1.0,3.0,38.0,10.6598962638488,0.0,1.0,15.158941649871267
NORTH,Bâtiments Autres,1979.0,1.0,1.0,,10.451897291345356,0.0,1.0,15.322634199112137
NORTH,Bâtiments Commerciaux et Administratifs,1980.0,1.0,2.0,64.0,10.587034776182422,0.2357965094689937,0.7642034905310063,13.818502078900227
NORTH,Bâtiments Commerciaux et Administratifs,1968.0,1.0,2.0,76.0,10.683186162296495,0.0,1.0,14.938364300555419
NORTHEAST,Bâtiments Industriels et de Stockage,1959.0,1.0,2.0,,7.121955226164601,0.0,1.0,13.659635538150297
NORTHEAST,Bâtiments Commerciaux et Administratifs,1967.0,1.0,3.0,86.0,7.027160121587701,0.0,1.0,14.40750772126408
NORTHEAST,Bâtiments Industriels et de Stockage,1980.0,1.0,2.0,64.0,7.057162065563402,0.0,1.0,14.19818517455224
NORTHEAST,Bâtiments de Vente et de Services,1975.0,1.0,1.0,21.0,6.959532858041019,0.0,1.0,16.197089162263946
EAST,Bâtiments Autres,1981.0,1.0,1.0,,1.044330125486273,0.0,1.0,13.499975072434518
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,1927.0,1.0,3.0,,6.260012111852493,0.0,1.0,13.7213302958125
BALLARD,Bâtiments Éducatifs et Culturels,1910.0,1.0,2.0,80.0,8.579388598092319,0.0,1.0,13.120180997745262
EAST,Bâtiments Éducatifs et Culturels,1939.0,1.0,2.0,,1.3892009181709692,0.0,1.0,18.629364746032017
CENTRAL,Bâtiments Éducatifs et Culturels,1901.0,1.0,2.0,1.0,1.9787505512732182,0.0,1.0,14.42056293392971
LAKE UNION,Bâtiments Industriels et de Stockage,1957.0,1.0,2.0,49.0,5.063381443648974,0.0,1.0,11.665540122290118
GREATER DUWAMISH,Bâtiments de Vente et de Services,1992.0,1.0,2.0,82.0,8.319712148752687,0.0,1.0,15.749533331305782
GREATER DUWAMISH,Bâtiments de Vente et de Services,1953.0,1.0,1.0,40.0,8.41675389458683,0.0,1.0,15.903910416336668
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1967.0,1.0,1.0,98.0,6.083793640468232,0.0,1.0,14.173477354601868
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1961.0,1.0,1.0,,6.410172373276264,0.0,1.0,14.110916722661718
GREATER DUWAMISH,Bâtiments de Vente et de Services,1958.0,1.0,2.0,,6.276934575734433,0.0,1.0,14.76332301864738
BALLARD,Bâtiments Éducatifs et Culturels,1922.0,1.0,3.0,97.0,8.00956629067422,0.0,1.0,14.30540856887506
BALLARD,Bâtiments de Vente et de Services,1966.0,1.0,1.0,8.0,7.828323929274482,0.0,1.0,16.07294586755489
BALLARD,Bâtiments de Vente et de Services,2000.0,1.0,1.0,34.0,7.669846519491052,0.4829803710312784,0.5170196289687216,16.487812192363407
BALLARD,Bâtiments Autres,1961.0,1.0,1.0,,7.482320795711149,0.0,1.0,14.238882625175478
BALLARD,Bâtiments Industriels et de Stockage,1975.0,1.0,3.0,3.0,7.219881819279683,0.0,1.0,15.00563886801527
BALLARD,Bâtiments Industriels et de Stockage,1980.0,1.0,1.0,2.0,7.171912404278749,0.0,1.0,13.55979345210607
BALLARD,Bâtiments Autres,2004.0,1.0,1.0,,8.149232561588958,0.5094191522762951,0.49058084772370486,14.311531988423114
BALLARD,Bâtiments Autres,1924.0,1.0,2.0,,7.99864909747542,0.0,1.0,12.707761152694637
BALLARD,Bâtiments Autres,1928.0,1.0,2.0,,8.149015181510077,0.0,1.0,13.925061133049711
BALLARD,Bâtiments Autres,1942.0,1.0,2.0,,8.311225329328478,0.0,1.0,15.46532150014903
BALLARD,Bâtiments Éducatifs et Culturels,1975.0,1.0,1.0,92.0,7.16601343949621,0.0,1.0,13.72230956476122
BALLARD,Bâtiments de Vente et de Services,1996.0,1.0,1.0,53.0,7.1075452844274025,0.0,1.0,13.954918524653953
BALLARD,Bâtiments de Vente et de Services,1967.0,1.0,1.0,82.0,8.161179243170924,0.0,1.0,14.237352087485556
MAGNOLIA / QUEEN ANNE,Bâtiments de Vente et de Services,1961.0,1.0,1.0,35.0,5.923971057212256,0.0,1.0,15.984164178312458
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,1992.0,1.0,3.0,,6.024176566953759,0.0,1.0,13.986715659454491
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,1982.0,1.0,3.0,88.0,6.163863276796013,0.0,1.0,13.727793886858667
MAGNOLIA / QUEEN ANNE,Bâtiments Industriels et de Stockage,1974.0,1.0,1.0,1.0,7.588675886501343,0.0,1.0,14.480050359161355
MAGNOLIA / QUEEN ANNE,Bâtiments Autres,1965.0,1.0,1.0,,7.451480225818197,0.0,1.0,12.311589227359041
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,2008.0,1.0,4.0,89.0,7.361968107179871,0.20100995596400537,0.7989900440359946,14.073724877154426
MAGNOLIA / QUEEN ANNE,Bâtiments Industriels et de Stockage,1960.0,1.0,1.0,71.0,7.606990448865568,0.0,1.0,14.271648976643068
BALLARD,Bâtiments de Vente et de Services,1989.0,1.0,1.0,66.0,10.15501874123489,0.0,1.0,14.589700253915716
MAGNOLIA / QUEEN ANNE,Bâtiments Industriels et de Stockage,1980.0,1.0,3.0,,5.4212771369347195,0.0,1.0,11.501499420030449
MAGNOLIA / QUEEN ANNE,Bâtiments Industriels et de Stockage,1915.0,1.0,3.0,,5.390637714659177,0.0,1.0,10.97018251310256
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,1961.0,1.0,2.0,80.0,6.3377395045588285,0.0,1.0,13.442742526442817
MAGNOLIA / QUEEN ANNE,Bâtiments Industriels et de Stockage,1960.0,1.0,2.0,89.0,6.32261819081832,0.0,1.0,13.308349254037207
MAGNOLIA / QUEEN ANNE,Bâtiments Industriels et de Stockage,1968.0,1.0,1.0,,7.618729539282508,0.0,1.0,13.128766210449992
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,2007.0,1.0,4.0,96.0,7.290495637318172,0.18837888033961264,0.8116211196603874,13.647145307280319
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,1979.0,1.0,4.0,71.0,7.0726352959933285,0.0,1.0,13.49721368173087
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,1994.0,1.0,4.0,82.0,7.0008340892169025,0.0,1.0,13.782521671579447
BALLARD,Bâtiments Industriels et de Stockage,1927.0,1.0,4.0,100.0,7.404548898821959,0.0,1.0,12.47989529014906
BALLARD,Bâtiments Commerciaux et Administratifs,1901.0,1.0,4.0,,7.86116971209377,0.0,1.0,13.974679695669005
BALLARD,Bâtiments Autres,1900.0,1.0,3.0,,7.762180388439343,0.10740983606557378,0.8925901639344263,15.835269701764004
BALLARD,Bâtiments Commerciaux et Administratifs,1968.0,1.0,2.0,26.0,7.5396148996684484,0.0,1.0,14.372428567308093
BALLARD,Bâtiments Commerciaux et Administratifs,1966.0,1.0,1.0,93.0,7.454031635678049,0.0,1.0,13.408568672456946
BALLARD,Bâtiments Industriels et de Stockage,1902.0,1.0,2.0,,7.365943267462103,0.0,1.0,13.303730312024827
NORTH,Bâtiments Autres,1996.0,1.0,2.0,,11.598956166228664,0.0,1.0,15.963915620700341
NORTH,Bâtiments Commerciaux et Administratifs,1931.0,1.0,2.0,58.0,12.927355077467897,0.0,1.0,14.711047716536385
NORTHWEST,Bâtiments Éducatifs et Culturels,1930.0,1.0,3.0,61.0,14.06220240751352,0.0,1.0,14.054933478359732
DELRIDGE,Bâtiments Industriels et de Stockage,1980.0,1.0,1.0,22.0,5.380427466071635,0.0,1.0,13.753574181642714
NORTHEAST,Bâtiments Éducatifs et Culturels,2004.0,3.0,2.0,5.0,6.950287130085376,0.0,1.0,15.26889494798058
MAGNOLIA / QUEEN ANNE,Bâtiments Autres,1957.0,1.0,2.0,,7.058392608953487,0.0,1.0,14.42802174551674
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,1983.0,1.0,4.0,64.0,6.9111734062558625,0.2674077543072638,0.7325922456927362,14.067683353853386
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,1983.0,1.0,4.0,78.0,6.856331738480746,0.3754525619200614,0.6245474380799386,14.395313493096157
MAGNOLIA / QUEEN ANNE,Bâtiments Industriels et de Stockage,1955.0,1.0,2.0,9.0,5.987796352024784,0.0,1.0,14.40869139810864
EAST,Bâtiments Autres,1932.0,1.0,1.0,,3.167206575359928,0.0,1.0,15.18785830308487
NORTHWEST,Bâtiments Commerciaux et Administratifs,1982.0,1.0,2.0,73.0,11.442752844500363,0.0,1.0,14.033609908662347
NORTHWEST,Bâtiments Commerciaux et Administratifs,1987.0,1.0,3.0,91.0,11.497224871900727,0.35880691150384336,0.6411930884961566,14.76963036203154
NORTH,Bâtiments Commerciaux et Administratifs,1988.0,1.0,3.0,55.0,11.342533348837154,0.0,1.0,14.237538164193962
NORTH,Bâtiments Industriels et de Stockage,1977.0,2.0,2.0,,11.48491663791764,0.0,1.0,11.771188240589133
NORTH,Bâtiments Autres,2005.0,2.0,1.0,,11.194629816264703,0.0,1.0,14.790920968030369
DELRIDGE,Bâtiments Éducatifs et Culturels,1924.0,1.0,2.0,92.0,9.979267100026371,0.0,1.0,13.932809254124995
DELRIDGE,Bâtiments Autres,1963.0,1.0,1.0,,7.938112116096239,0.0,1.0,14.405248581615796
DELRIDGE,Bâtiments Commerciaux et Administratifs,1988.0,1.0,2.0,88.0,8.009989918592543,0.0,1.0,14.855141301309494
MAGNOLIA / QUEEN ANNE,Bâtiments Autres,1920.0,1.0,2.0,,2.982530292490309,0.0,1.0,13.945090623116256
NORTHWEST,Bâtiments Autres,1970.0,5.0,1.0,,11.673079492355926,0.0,1.0,15.1098175002901
NORTHWEST,Bâtiments Commerciaux et Administratifs,1979.0,1.0,2.0,81.0,11.181822883235045,0.0,1.0,14.3059945106761
NORTHWEST,Bâtiments de Soins de Santé,1966.0,8.0,1.0,85.0,12.147908418306796,0.0,1.0,18.42395801781895
NORTHWEST,Bâtiments Éducatifs et Culturels,1965.0,1.0,2.0,,12.501619244781272,0.0,1.0,14.39293111044916
GREATER DUWAMISH,Bâtiments de Vente et de Services,1965.0,1.0,1.0,16.0,3.2914915799786812,0.0,1.0,15.595062568441444
EAST,Bâtiments Commerciaux et Administratifs,1964.0,1.0,3.0,60.0,2.323292821640528,0.0,1.0,18.4597597643754
DELRIDGE,Bâtiments Industriels et de Stockage,1979.0,1.0,1.0,53.0,8.165904540882298,0.0,1.0,13.04160136432601
DELRIDGE,Bâtiments Autres,2005.0,5.0,1.0,,9.57984838417789,0.0,1.0,15.023648550836345
DELRIDGE,Bâtiments Autres,1971.0,1.0,1.0,,8.390806887675748,0.0,1.0,15.014125786074773
DOWNTOWN,Bâtiments Industriels et de Stockage,1956.0,1.0,2.0,92.0,1.5754101311082434,0.0,1.0,12.646271854482096
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1988.0,1.0,1.0,,1.4360916238688546,0.0,1.0,14.155911673565633
DOWNTOWN,Bâtiments Commerciaux et Administratifs,2001.0,1.0,5.0,89.0,1.5863676885940308,0.31415287493601773,0.6858471250639823,14.509046787834722
BALLARD,Bâtiments de Vente et de Services,1994.0,1.0,1.0,22.0,9.965772055667244,0.0,1.0,16.34600924749615
NORTHWEST,Bâtiments de Vente et de Services,1979.0,1.0,2.0,,13.136401294545156,0.0,1.0,12.729430690810885
GREATER DUWAMISH,Bâtiments Autres,1989.0,5.0,2.0,,4.0001076138907115,0.0,1.0,15.96162463122332
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1997.0,1.0,2.0,57.0,4.022840593693235,0.0,1.0,14.855216788905036
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1900.0,1.0,1.0,,3.805507807864278,0.0,1.0,12.554176966381094
EAST,Bâtiments Commerciaux et Administratifs,1970.0,1.0,7.0,94.0,0.6522836432166018,0.38299124549400426,0.6170087545059957,14.207184588150547
EAST,Bâtiments Autres,1951.0,1.0,1.0,,0.7463511245124324,0.0,1.0,16.50642938479499
EAST,Bâtiments Commerciaux et Administratifs,1945.0,1.0,1.0,52.0,0.8441499251756975,0.0,1.0,17.04860967059853
EAST,Bâtiments Commerciaux et Administratifs,1956.0,1.0,3.0,69.0,0.8841063340999208,0.0,1.0,14.138070121333074
SOUTHEAST,Bâtiments Autres,1921.0,1.0,2.0,,7.89084112421029,0.0,1.0,15.147256133963962
DELRIDGE,Bâtiments Autres,1966.0,1.0,2.0,,4.190638256484314,0.0,1.0,15.09991829303422
NORTH,Bâtiments Commerciaux et Administratifs,1985.0,1.0,3.0,100.0,14.21548518929091,0.38683740321620014,0.6131625967837999,12.922886073855585
NORTH,Bâtiments Industriels et de Stockage,1977.0,1.0,1.0,100.0,13.072335975817879,0.0,1.0,11.666877553650998
NORTH,Bâtiments Autres,1969.0,1.0,1.0,,13.12498818760108,0.0,1.0,13.98473579358789
DELRIDGE,Bâtiments Autres,1997.0,1.0,1.0,,4.824014867970897,0.0,1.0,14.282291656681519
DELRIDGE,Bâtiments Commerciaux et Administratifs,1988.0,1.0,2.0,69.0,4.621740631988043,0.0,1.0,14.946391404588189
EAST,Bâtiments Commerciaux et Administratifs,1959.0,1.0,3.0,85.0,0.8944448959292135,0.0,1.0,14.208693717443264
EAST,Bâtiments d'Hébergement,1928.0,1.0,6.0,56.0,0.7388981174663687,0.0,1.0,14.857678765831123
EAST,Bâtiments d'Hébergement,1928.0,1.0,9.0,85.0,0.7351525334655575,0.0,1.0,14.973270456635076
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1989.0,1.0,2.0,,1.2276446784542776,0.0,1.0,14.279067278606266
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1973.0,1.0,2.0,34.0,1.319141724109948,0.0,1.0,14.966580720966721
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,1984.0,1.0,4.0,69.0,2.8471210663746747,0.2768691997898792,0.7231308002101208,14.637803967859007
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1979.0,1.0,3.0,50.0,2.3993020871437256,0.0,1.0,14.411950645991466
SOUTHWEST,Bâtiments de Vente et de Services,1902.0,1.0,2.0,,3.8208854280466977,0.0,1.0,16.073159371027906
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1952.0,1.0,1.0,7.0,3.4248045022693425,0.0,1.0,14.39885647454504
MAGNOLIA / QUEEN ANNE,Bâtiments Autres,1912.0,1.0,3.0,,2.9804406562246344,0.0,1.0,13.757198677667008
MAGNOLIA / QUEEN ANNE,Bâtiments Industriels et de Stockage,1957.0,1.0,1.0,12.0,6.442494151065673,0.0,1.0,13.975225798296155
MAGNOLIA / QUEEN ANNE,Bâtiments Autres,1955.0,23.0,1.0,,6.643874559442479,0.0,1.0,17.39998972969326
LAKE UNION,Bâtiments Commerciaux et Administratifs,1989.0,1.0,3.0,71.0,5.37254635406778,0.0,1.0,14.690303025032296
LAKE UNION,Bâtiments Commerciaux et Administratifs,1959.0,1.0,4.0,88.0,4.120644560384641,0.35833349889734367,0.6416665011026563,14.381922343562866
LAKE UNION,Bâtiments Commerciaux et Administratifs,1986.0,1.0,4.0,,3.980925420809588,0.3814249895528625,0.6185750104471375,14.78556099014477
LAKE UNION,Bâtiments Commerciaux et Administratifs,1969.0,1.0,3.0,,3.9310220786966665,0.30703920963260267,0.6929607903673973,13.468682686365272
LAKE UNION,Bâtiments Commerciaux et Administratifs,2000.0,1.0,3.0,73.0,4.053430589066559,0.38346285794300916,0.6165371420569908,14.506138944023016
DELRIDGE,Bâtiments Éducatifs et Culturels,1957.0,1.0,2.0,52.0,9.39797342772207,0.0,1.0,13.860451059778276
DELRIDGE,Bâtiments Éducatifs et Culturels,1963.0,1.0,1.0,78.0,9.59877995467523,0.0,1.0,13.03130913459849
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1963.0,1.0,1.0,,6.623787638931534,0.0,1.0,14.490841085375257
SOUTHWEST,Bâtiments Autres,1917.0,1.0,1.0,,10.102912499890165,0.0,1.0,15.320608433874554
SOUTHWEST,Bâtiments Éducatifs et Culturels,1952.0,1.0,3.0,,10.167977880417864,0.0,1.0,14.430256235420716
SOUTHEAST,Bâtiments de Vente et de Services,1959.0,1.0,1.0,97.0,10.362766824681577,0.0,1.0,14.860307251109102
MAGNOLIA / QUEEN ANNE,Bâtiments Industriels et de Stockage,1948.0,1.0,1.0,,6.517039104776524,0.0,1.0,13.69096439130791
MAGNOLIA / QUEEN ANNE,Bâtiments Industriels et de Stockage,1931.0,1.0,1.0,,4.4525920808296835,0.0,1.0,13.895388405895345
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,1979.0,1.0,2.0,100.0,4.179089074828277,0.12553468476845825,0.8744653152315418,14.192608426970818
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,1940.0,1.0,2.0,98.0,4.206423529452951,0.0,1.0,13.523210673143211
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1927.0,1.0,1.0,57.0,2.7087192650808296,0.0,1.0,13.231915072785183
SOUTHWEST,Bâtiments Éducatifs et Culturels,1977.0,1.0,1.0,14.0,11.039937240536066,0.0,1.0,13.671787261024349
LAKE UNION,Bâtiments Commerciaux et Administratifs,1916.0,1.0,3.0,85.0,6.272385643193574,0.0,1.0,14.329810115628463
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1953.0,1.0,1.0,19.0,4.88530816556774,0.0,1.0,13.57800625793671
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1983.0,1.0,2.0,68.0,4.88530816556774,0.0,1.0,13.977557870018023
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1983.0,1.0,2.0,20.0,4.88530816556774,0.0,1.0,14.225307105164836
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1900.0,1.0,2.0,54.0,0.5519921031168024,0.0,1.0,15.20168147396513
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1906.0,1.0,3.0,,0.30426231630016876,0.0,1.0,14.847208884144452
GREATER DUWAMISH,Bâtiments Autres,1992.0,1.0,3.0,,1.2259655570642223,0.15829082699222344,0.8417091730077766,15.109648031175167
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1914.0,1.0,3.0,84.0,2.1098859209253824,0.0,1.0,14.577774785634393
SOUTHWEST,Bâtiments Commerciaux et Administratifs,1984.0,1.0,3.0,5.0,5.337674534505349,0.29773719730051607,0.7022628026994839,14.489262103395491
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1990.0,1.0,1.0,50.0,8.487285671747406,0.0,1.0,14.23741307855604
CENTRAL,Bâtiments Éducatifs et Culturels,1922.0,1.0,2.0,47.0,2.2613683474966426,0.0,1.0,14.317227674943767
NORTH,Bâtiments Éducatifs et Culturels,1931.0,1.0,2.0,69.0,9.57231961481861,0.0,1.0,13.688459054011728
CENTRAL,Bâtiments Commerciaux et Administratifs,1907.0,1.0,3.0,47.0,1.5566509765016914,0.0,1.0,14.408059752884034
CENTRAL,Bâtiments Commerciaux et Administratifs,1963.0,1.0,2.0,80.0,1.9064578408428228,0.0,1.0,14.078966437941158
CENTRAL,Bâtiments Commerciaux et Administratifs,1999.0,1.0,3.0,55.0,2.5469961471749776,0.0,1.0,14.550624257826039
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1968.0,1.0,1.0,94.0,5.069021318794718,0.0,1.0,13.962185506874498
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1960.0,1.0,1.0,11.0,5.451944735552729,0.0,1.0,15.450583468072695
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1924.0,1.0,1.0,62.0,5.328222570273567,0.0,1.0,14.464937929600854
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1930.0,1.0,1.0,,5.387541295446358,0.0,1.0,13.317912377073066
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1953.0,1.0,1.0,98.0,5.600504358326523,0.0,1.0,13.52943719085191
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1966.0,1.0,1.0,5.0,5.633394481590125,0.0,1.0,14.107042584821665
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1949.0,1.0,1.0,,2.536751119077105,0.0,1.0,14.268563679376555
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1947.0,1.0,1.0,70.0,2.707601279840969,0.0,1.0,13.478521287704202
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1936.0,1.0,1.0,33.0,2.869500498719035,0.0,1.0,12.940569506479694
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1950.0,1.0,1.0,,2.908529658299245,0.0,1.0,14.550335826491885
GREATER DUWAMISH,Bâtiments Autres,1960.0,1.0,1.0,,2.9833038899201494,0.0,1.0,15.373108605615805
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1955.0,1.0,1.0,,2.7871173291088382,0.0,1.0,15.218982166810871
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1985.0,1.0,1.0,78.0,2.558784000373662,0.0,1.0,13.663976005173879
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1951.0,1.0,1.0,94.0,2.6503254068443898,0.0,1.0,13.373349599053553
GREATER DUWAMISH,Bâtiments Autres,1994.0,1.0,2.0,,9.178849080090787,0.0,1.0,15.615914390128959
SOUTHEAST,Bâtiments Éducatifs et Culturels,1912.0,1.0,2.0,49.0,7.247308755830855,0.0,1.0,14.77772726088195
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1955.0,1.0,1.0,,7.560354556023893,0.0,1.0,13.702918960940947
SOUTHEAST,Bâtiments Éducatifs et Culturels,1981.0,1.0,3.0,96.0,7.982484036958496,0.0,1.0,13.133473431557995
NORTHEAST,Bâtiments Industriels et de Stockage,2006.0,1.0,6.0,,10.035371278542577,0.148031299943959,0.851968700056041,13.638530882880529
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1937.0,1.0,1.0,67.0,1.4724493953054367,0.0,1.0,13.731119540287073
GREATER DUWAMISH,Bâtiments Autres,1920.0,1.0,4.0,,1.4649507449371242,0.0,1.0,12.672018639635079
GREATER DUWAMISH,Bâtiments Autres,1991.0,10.0,1.0,,1.7471461764257012,0.0,1.0,16.91699129691386
GREATER DUWAMISH,Bâtiments de Vente et de Services,1944.0,1.0,1.0,100.0,2.131701019057164,0.0,1.0,12.001266187357068
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1960.0,1.0,1.0,99.0,2.4879521044626647,0.0,1.0,13.650287239607126
GREATER DUWAMISH,Bâtiments Autres,1972.0,1.0,1.0,,2.957036692088017,0.0,1.0,13.428127203916592
GREATER DUWAMISH,Bâtiments Autres,1910.0,1.0,1.0,,2.8903543209993776,0.0,1.0,13.715092392083255
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1966.0,1.0,1.0,20.0,2.9609026357480004,0.0,1.0,14.066225306473203
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1945.0,1.0,1.0,12.0,3.0265983800320653,0.0,1.0,13.198916001816366
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1953.0,1.0,1.0,80.0,2.926550165879116,0.0,1.0,13.219032065835984
GREATER DUWAMISH,Bâtiments de Vente et de Services,1951.0,1.0,2.0,,3.2107043908564226,0.0,1.0,14.219237990521723
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1963.0,1.0,1.0,,4.092481991299468,0.0,1.0,15.21686980914356
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1966.0,1.0,1.0,10.0,4.197140054824831,0.0,1.0,13.50886149397548
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1959.0,1.0,1.0,58.0,4.139728081847639,0.0,1.0,13.730988829226881
GREATER DUWAMISH,Bâtiments Autres,1974.0,1.0,1.0,,4.313721083484505,0.0,1.0,14.453018236729573
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1967.0,1.0,1.0,,4.297655280494713,0.0,1.0,14.310148718845422
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1957.0,1.0,1.0,100.0,4.345126255887424,0.0,1.0,14.39060521343382
GREATER DUWAMISH,Bâtiments Autres,1952.0,1.0,1.0,,2.117380931064546,0.0,1.0,13.718550906028455
NORTH,Bâtiments Commerciaux et Administratifs,1974.0,1.0,2.0,87.0,10.813641121106308,0.0,1.0,13.732597996613897
NORTH,Bâtiments de Vente et de Services,1958.0,1.0,2.0,44.0,10.853320643520485,0.0,1.0,13.174488569419076
NORTH,Bâtiments Commerciaux et Administratifs,1986.0,1.0,2.0,1.0,11.07968660504793,0.24858199753390875,0.7514180024660913,14.791697929092788
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1978.0,1.0,1.0,,3.6615595519769744,0.0,1.0,13.770939225745275
